Path,Size,Modified,Age_Days,Bucket
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\platform.py,929,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\process_watcher.py,955,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\__init__.py,3635,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\chrome.py,1984,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\firefox.py,1988,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\microsoft.py,2911,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\opera.py,2107,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\__init__.py,23,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\archive.py,626,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\config.py,781,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\constants.py,225,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\download_manager.py,1345,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\driver.py,2877,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\driver_cache.py,6346,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\file_manager.py,3723,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\http.py,1298,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\logger.py,718,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\manager.py,1632,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\os_manager.py,9046,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\utils.py,2048,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\core\__init__.py,0,2025-04-20T16:12:18,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\drivers\chrome.py,4433,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\drivers\edge.py,2014,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\drivers\firefox.py,2035,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\drivers\ie.py,2778,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\drivers\opera.py,1852,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\webdriver_manager\drivers\__init__.py,0,2025-04-20T16:12:18,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_abnf.py,14838,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_app.py,24853,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_cookiejar.py,2474,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_core.py,21727,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_exceptions.py,2272,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_handshake.py,6780,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_http.py,13191,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_logging.py,2334,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_socket.py,5386,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_ssl_compat.py,1236,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_url.py,5441,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_utils.py,7420,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\_wsdump.py,7254,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\__init__.py,859,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\echo-server.py,505,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\test_abnf.py,4754,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\test_app.py,12716,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\test_cookiejar.py,4518,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\test_http.py,12831,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\test_url.py,18182,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\test_websocket.py,18887,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websocket\tests\__init__.py,0,2025-04-20T16:12:14,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\auth.py,586,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\cli.py,5514,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\client.py,13953,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\connection.py,335,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\datastructures.py,5802,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\exceptions.py,13284,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\frames.py,13189,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\headers.py,16632,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\http.py,679,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\http11.py,15352,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\imports.py,2895,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\protocol.py,27295,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\server.py,22152,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\streams.py,4198,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\typing.py,2099,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\uri.py,7211,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\utils.py,1201,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\version.py,3296,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\__init__.py,7294,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\__main__.py,67,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\async_timeout.py,9253,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\client.py,32310,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\compatibility.py,816,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\connection.py,49959,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\messages.py,11307,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\router.py,6799,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\server.py,38366,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\asyncio\__init__.py,0,2025-04-20T16:12:12,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\extensions\base.py,3026,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\extensions\permessage_deflate.py,26408,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\extensions\__init__.py,102,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\auth.py,6721,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\client.py,27690,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\exceptions.py,1995,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\framing.py,6591,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\handshake.py,5443,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\http.py,7262,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\protocol.py,65543,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\server.py,46441,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\legacy\__init__.py,287,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\client.py,23296,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\connection.py,42646,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\messages.py,12952,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\router.py,6483,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\server.py,28199,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\utils.py,1152,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\websockets\sync\__init__.py,0,2025-04-20T16:12:12,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\connection.py,7002,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\events.py,8274,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\extensions.py,11526,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\frame_protocol.py,24074,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\handshake.py,18527,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\typing.py,71,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\utilities.py,2904,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\wsproto\__init__.py,2981,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\composer.py,5022,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\constructor.py,29387,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\cyaml.py,3952,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\dumper.py,2899,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\emitter.py,44143,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\error.py,2608,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\events.py,2531,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\loader.py,2124,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\nodes.py,1489,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\parser.py,26084,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\reader.py,6979,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\representer.py,14579,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\resolver.py,9231,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\scanner.py,52714,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\serializer.py,4276,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\tokens.py,2677,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\yaml\__init__.py,12701,2025-04-25T19:04:22,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\_distutils_hack\override.py,45,2025-04-25T19:03:44,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\_distutils_hack\__init__.py,6350,2025-04-25T19:03:44,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\_pytest\cacheprovider.py,22999,2025-04-25T19:03:44,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\_pytest\capture.py,36435,2025-04-25T19:03:44,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\_pytest\compat.py,11818,2025-04-25T19:03:44,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\_pytest\debugging.py,13645,2025-04-25T19:03:44,261,180-365d
